nama_tempat,user,review,rating,tanggal
Unknown,Lutfia Damayanti,Pesen mie gacoan lv 3 rasa cabe doang sama sekali gaada rasanya gaenak bgt beda dari gacoan2 cabang lain. Ga bisa dimakan. Padahal pesen lv 3 tapi cabe segunung bikin pait gaada rasa cuma rasa cabe doang,1,setahun lalu
Unknown,Titin Khotimah,Keasinaaaannn nyaris gak kemakan. Beli 3 level 8 ku kira hanya punya ku yg keasinan. 3-3 nya keasinan. 2 kevel 0 msh bisa kemakan. Kecewa. Makanan gak sempet foto.,4,setahun lalu
Unknown,Zero Frost,"Tempatnya lumayan luas, apalagi area parkirnya, lokasinya dekat lampu merah dan disamping pom bensin BP.",4,setahun lalu
Unknown,Muhammad Tengku Alamsyah,"terbaik, tangganya dikurangin lagi temen saya kesakitan naik tangga",5,3 bulan lalu
Unknown,Devina Gloria Dalambide,"tempatnya adem, udh brpa kali kesni makanannya enak"",pelayanannya juga oke, rekom deh buat kalian",5,setahun lalu
Unknown,cindy shela,ga ngantri enak tempatnya bersih,5,8 bulan lalu
Unknown,rizqi amalia,"dine in lama, ternyata take away lebih lama🤦🏼‍♀️, tolong ditambahin yah crew check er nya🙏🏻🙏🏻🙏🏻 …",2,setahun lalu
Unknown,Dewi Lestari,"Cabang ini bisa dibilang cabang terburuk mie gacoan. 3x beli lewat grabfood, 3x pula salah kirim orderan. Ke1 ke2 saya pikir ya uda lah ya cabangnya kan baru buka salah ya wajar mungkin hectic jadi ketukar, eh ke 3 ini sih beneran …",1,setahun lalu
Unknown,Farhan Hafiz,"Pelayanan nya bagus, makanan nya the best",5,9 bulan lalu
Unknown,1037_Rahman,"Maaf bukannya mau menjatuhkan tapi tolong pelayanan nya lebih di perbaiki, pesan mie gacoan LV 3 dan 2, bedanya jauh banget, yang LV 2 kemanisan sedangkan LV 3 full cabe ga ada kecapnya pedes doang, sedangkan minta untuk tambah kecap tidak …",2,setahun lalu
Unknown,Anggi Fitria,"Sudah 3x makan di cabang kelapa gading, tempat nyaman, pelayanan oke. Makanan sesuai dengan yang di inginkan",5,7 bulan lalu
Unknown,Queen,"Makanan & kebersihan oke.
Sekarang order via barcode ga perlu antri lagi",5,setahun lalu
Unknown,Raya Ramadhani,Sangattt enakk dan ramah pelayanan kepada customer dan memberikan yang terbaik untuk pelayanan dan murah tersenyum the best pokok nya❤️❤️,5,7 bulan lalu
Unknown,Desi Rahma,enak dan ramah pelayanannya,5,2 bulan lalu
Unknown,Abang Ikkeh6,"Di paksa rating sama mba2nya huhu, padahal gausah di suruh jga nnti saya rating sndiri kok",5,5 bulan lalu
Unknown,UNO_ZAA 13,baru di tinggal bentarr makananya udah hilang di beresin padahal cuman pergi ke kasir huhu blm ku makan sama sekali,2,2 bulan lalu
Unknown,New Account,"Paling best best the best
Pelayanan cepat
Proses cepat
Anti lama",5,2 bulan lalu
Unknown,adil pribowo,Waktu kesini pas mau buka puasa lumayan nunggu ada kali 30 menit sampai makanannya jadi.,5,2 bulan lalu
Unknown,Fitria Syaharani,"Buruk sekali pelayanannya,pesanan saya udh sejam ga jadi2!! Harus nyamperin dulu baru dibuatkan minumannya?!
Kondisi lagi banyak pelanggan knpa karyawan nya pada santay sekali kerjanya, malah pada ngobrol didepan toilet!!! Buruk sekali!",1,setahun lalu
Unknown,Nurrachman Haryoso,"Diminta pegawainya review bintang 5, biar mereka makin semangat melayani. Vegetarian harap jaga jarak ya.",5,2 bulan lalu
Unknown,Sefia Ocha,"Tempat luas, penyajian nya cepet, bisa untuk nongkrong, bukber, ngerjain tugas sambil makan mie gacoan rekomen gacoan kelapa gading",5,3 bulan lalu
Unknown,Indah Rhamadonna,"SEMUAA OKEEE, MBAK NYA BAIK GA JUDES, DAN ENAK RASANYAAAAA",5,3 bulan lalu
Unknown,Dedi Wahyudi,"Tolong di perbaiki masalah tempat duduk, jngan sampai ada dobel, 1 tempat duduk ada 2 orang yg punya, saya sudah setengah jam duduk di nomer 52 tiba tiba ada orang datang dengan nomer yg sama nomer 52 jga. …",1,setahun lalu
Unknown,Aan darwati,Ga pernah kapok buat balik lagi pelayannya ramah² makanannya juga enak tempatnya juga baguss Dan bersih,5,2 bulan lalu
Unknown,A. Mutiara Azzahra,bagusss pegawainya ramahh,5,7 bulan lalu
Unknown,Ihsan Ard,"Tempat nya bersih, pelayanan ramah dan nyaman.",5,8 bulan lalu
Unknown,Ikhsan hermawan,"Pelayanannya cepat, makanan nya enak, suasana kayak ada angin sepoi-sepoi nya jadi enak",5,6 bulan lalu
Unknown,Pacik Kana,"Pelayanan lumayan, kasir cm sendiri jcs berebut.. panggilan makanan siap tdk jelas..echo nya terlalu bsr jadi bergaung suaranya.",4,5 bulan lalu
Unknown,Abasaiba Humaniora (Abba),"Tempatnya luas dan nyaman, terdapat lantai dua. Semisalnya sudah selesai di meja lain, maka akan dibersihkan oleh CS. The best lah...",5,setahun lalu
Unknown,Adit Wahyu,"Layanan lama, dapet meja yg belom di bersihin, ditambah orang pengen ngerokok malah dikasih area yg tidak bisa merokok payah!",1,setahun lalu
Unknown,Laras Sati,"Pelayanan nya ramah,
Dan makanya enak terimakasih 🙏😁 …",5,3 bulan lalu
Unknown,Shinta Damayanti,SUKAA BANGET GA NUNGGU LAMA WALAUPUN RAME. MIN GERAH BANGET.. ADA BAU BAU SEMERBAK GA ENAK GITU MIN DARI BATU BATUAN,5,sebulan lalu
Unknown,Muhammad Ady,"Tolong lebih diperhatikan kembali, itu ruangan udah ada tulisan ""Dilarang Merokok di area ini"" tapi kenapa masih banyak yg ngerokok yaa?
dan staff nya jg udh liat mereka yg ngerokok tapi malah dibiarin aja tuh. …",1,6 bulan lalu
Unknown,Rakha Pratama,"Pegawai menganggu saat customer makan, berupa meminta review. Seharusnya tunggu selesai makan baru minta review",2,3 bulan lalu
Unknown,Jihan Syavi,Gak pernag lupa udang keju yang aduhay kiwwww wkkwwkjw,5,6 bulan lalu
Unknown,Ramaa sufani Pengan,Tempatnya bersihhh pw banget buat me time pokonya recomenddd bgt si klo pem bengong soalnya adeemm ga brisikk,5,3 bulan lalu
Unknown,YOGA INDRA,temen saya kecapean naek tangga loh ya,5,3 bulan lalu
Unknown,Nduh,"Kalah sama cabang lainnya.
Nungguin dimsum sama minumnya bisa setengah jam, pdhal lg gak rame …",1,setahun lalu
Unknown,Ro fin,"Makanannya enak,tempatnya ok.. suasananya tenang.. parkirannya luas...",5,setahun lalu
Unknown,Dimas Riyadi,"Sejak parkiran diganti elektronik jadi mahal harga nya ga ngotak, belom juga 30 menit disuruh bayar 5rb",4,3 bulan lalu
Unknown,Pandu Nurzen,"mba syalom nya baik,ramah,makanan nya juga cepet enak besttttt💗 …",5,2 minggu lalu
Unknown,Farizz Setiawannn,"Tempat nya luas, makanan nya cepet saji, karyawan ramah, rekomen untuk nongkrong makan mie gacoan, bisa rame” juga rekomen tempatnya",5,3 bulan lalu
Unknown,Nova Umyt,"Sekarang gk boleh ya minta saos tambahan 1 biji lagi wkwkwk
Kaya nya di sini doang yg gk boleh minta saos tambahan",2,sebulan lalu
Unknown,Virah Cantik,"Tempat makan yang enak, karyawan ramah dan lingkungan yang enak dipandang
Ada tempat bermain anak juga makin betah gamau pulang hehehhe
Semoga atasan dan serta karyawan ramah tetap seperti ini
Iyah udang keju yang thebest sihhh aku sampe nambah mulu",5,6 bulan lalu
Unknown,Rahmat Tullah,"Tempat nya enak nyaman ,Pelayanan. Cepet ,tempat bersih",5,7 bulan lalu
Unknown,almarogi workout,"Pelayanan untuk mitra ojol terlalu lambat, struk tidak diberikan di awal jadi susah untuk foto pick up terlebih dahulu",1,11 bulan lalu
Unknown,Novia Damayanti,"makan disini tempat nya enak dan nyaman, pelayanan sangat ramah dan cepat",5,7 bulan lalu
Unknown,Yunita Rosliana,Mungkin bagi yg lain hal sepele. Tapi ketika saya tanya pinjam charger ga ada. Padahal saya liat karyawan nya pakai hp android. Sedangkan tadi karyawan bilang iPhone. Mungkin dia liat penampilan saya makanya takut. Tapi good job buat security nya sangat ramah.,4,10 bulan lalu
Unknown,arian dewantara,Pesan beberapa kali mie Suit dan Mie gacosn level nol yg harusnya nggak pedes. Tapi selalu dikasih cabe dan bungkusnya belepotan cabe.,1,5 bulan lalu
Unknown,Yuniarsih,"pelayanan nya bagusss, dan tempatnya bersih lalu makanannya enak",5,7 bulan lalu
Unknown,Van Ni,"top banget, makanan nya enak, thebest ajak pacar kalian yah.jangan lupa mampir ksni aja",5,4 bulan lalu
Unknown,ShellaApr Apr,"kecewa sama gacoan kelapa gading, karna pelayan nya judes"", dan tidak ramah, dan selalu salah ketika membuat level, pesan level 3 malah yang di buat level 1 , di perbaikin lagi ya gacoan biar ga rating nya ga tambah turun",1,5 bulan lalu
Unknown,Dimas Hermansyah,ngga lama nunggu mie nya enak pelayanan ramah ngga bosen bosen kesini 😊🙏 …,5,5 bulan lalu
Unknown,SOFIA SEMBIRING,"Lbih enak makan ditempat.. kbtulan ga begitu crowded...
Jd nyobain dine in.. …",5,setahun lalu
Unknown,DevitaSR Devita,"Sangat bad bangett pelayanannya.panas bnget,kipasnya kaya mau kehabisan listrik aja",1,2 bulan lalu
Unknown,Intan Permata,"Pelayanan gacoan kelapa gading mohon di perhatikan , amburadul bngt pelayanan nya , rasa mie nya gk konsisten kdang lv 3 udh kaya lv 5 . Kdang sebaliknya😫yang paling utama sihhh pelayanan nya di perbaiki🙂 …",3,setahun lalu
Unknown,Muti Tiara,"Pelayanan nya Ramah, tempatnya bersih, dan makanannya mantap banget..",5,2 bulan lalu
Unknown,Andrey,"Tempatnya nyaman, pelayanannya juga baguss😁😁😆 …",5,8 bulan lalu
Unknown,Amellia fbryanti,mienya bnyak yng ngegumpel jdi berasa bngt tepung nya next tolong diperbaiki lgi ya untuk masak mie nya,4,6 bulan lalu
Unknown,Lona nirmala,Enaaaaaakk semua makanan nyaa wooww... udah keseratuskin kali kesini ..wadidaw,5,2 bulan lalu
Unknown,Nenti Ramadhani,"Sering makan disini, pelayanannya cepat, baik, ramah, tempatnya lebih nyaman yg dibawah👍 …",5,3 bulan lalu
Unknown,Selvina Nurjanah,Makanan dan pelayanannya oke banget,5,6 bulan lalu
Unknown,Yuni Aulia,"seperti biasa makanannya enak, dan pelayanannya cepat",5,9 bulan lalu
Unknown,Salsabila Cahya,tempat luas nyaman makanan dan minumannya endull😍🫶🏻 …,5,11 bulan lalu
Unknown,Asrina Seftika,"Sukakk bgt gacoan disini..
Kasirnya juga Ramah bangt 👍 …",5,3 bulan lalu
Unknown,rhanee runny,Enak. Menu variatif,5,4 bulan lalu
Unknown,Gilang Ramadhan,Gak perlu kata kata yg penting kenyangg gacoan gading the best lahhh😝😝😝 CEK KEPO IG : NIPAH JAKARTA BOYYSSS …,5,setahun lalu
Unknown,Risma Risma,Mie nya enak dengan harga yang sepadan.Tempatnya bersih dan nyaman cocok untuk nongkrong sama keluarga atau teman,5,2 bulan lalu
Unknown,Monica Syefi,"Pelayanan oke, makanan oke",5,6 bulan lalu
Unknown,Ziyyad G,tempatnya nyaman dan pelayanannya oke.,5,2 minggu lalu
Unknown,Dena Pika Herman,"Enak banget semua, kayanya paling enak dari semua cabang jakut",5,2 minggu lalu
Unknown,Hastari R,"Cukup bagus juga, pelayanan lumayan tapi mungkin bisa lebih di tingkatkan lagi😊 untuk menu makanannya ya sudah pasti …",5,6 bulan lalu
Unknown,Revanda Putra,"tempat nya bagus,terus pelayanan nya bagus,seneng deh klo makan di sini",5,2 bulan lalu
Unknown,Nero Hunter,"Tempatnya asik, pelayanannya ramah, makanannya enak",5,7 bulan lalu
Unknown,Muhammad Jamil Fairuz,makanan nya enak”banget menunya murah meriah tempat nya juga enak parah….,5,6 bulan lalu
Unknown,Hachi Tengil,"semakin kesini semakin yakin sy ngedit review bintang
menurut sy pelanggan setia anda!
pelayan nya ada yg ok ada yg kurang ok …",5,Diedit 4 bulan lalu
Unknown,Malika Mardiyah,sangatt enakk dan tempatt nya nyamannya untuk makan bersama bareng teman dan keluarga,5,3 bulan lalu
Unknown,Agung Prasetyo,"Tempatnya nyaman , makanan murah dan rasanya enak",5,10 bulan lalu
Unknown,Dimas Jaya,"Pelayanannya ramah, makanan tersaji enak, dan sesuai",5,7 bulan lalu
Unknown,Taufik Hidayat,"Layanan nya kurang baik, pesanan terlalu lama sampai mie menjadi kering",2,3 bulan lalu
Unknown,Desta Qurota ayun,"pelayanannya ramah sekali, cepat juga, top bintang 5 makan disini!⭐⭐⭐⭐⭐",5,setahun lalu
Unknown,Dyandra Rahayu,"Parkir tidak dibantu sama sekali cuma nunggu di pintu keluar tetapi wajib bayarr, pleasee lahh gausa ad parkir🥲 …",2,4 bulan lalu
Unknown,Victor Jani,"KALO BIKIN ATURAN YG BENAR, SAYA SEBELUM MAKAN SAYA TANYA,  BOLEH MEROKOK TIDAK KE SALAH SATU STAFF NYA (YG LAGI MAIN HP DKT TIANG BAWAH), KATA NYA KE ATAS PAK. …",1,5 bulan lalu
Unknown,Bina Nazihah,"baguss tempatnya nyaman, ademm, makanan sama minumnya juga enak",5,7 bulan lalu
Unknown,Larasati Chairul,sekarang ke gacoan udah ga perlu antri lama lama kesini cukup duduk dan scan menu di nomor meja nya bahkan untuk take away bisa langsung scan menu,5,setahun lalu
Unknown,"Rizqi Fadilatul Fajriyah, S.Kom.","Tempatnya bersih, pelayanannya ramah, terutama kasirnyaa",5,3 bulan lalu
Unknown,Ferdyan Nuriman,"Yang kurang cuma satu speaker nya ga jelas pas manggil ga kedengerr, Perbaikiii",4,2 bulan lalu
Unknown,Tegar Febrian,"pelayanan nya ramah, tempat nya nyaman",5,2 minggu lalu
Unknown,Sifa nurfadillah,"Enakkkkk pelayanan nya cepet ramah di arahin juga kalo gatau cara pesen dll,sukaa!!!!",5,Diedit setahun lalu
Unknown,Muhammad Labib Ar - 17,"Sumpahhh lamaaa benerr dimsum sama minuman nya , udah 1 jam belum dateng dateng . Gimana ini pelayanan nya 🤧 …",1,setahun lalu
Unknown,Sri Wahyuni,"Enak.
Cepat.
Praktis layanan cepat",5,8 bulan lalu
Unknown,Arin Destiani,"Level pedas nya beda ga sama dengan Gacoan cabang lain yg di klp gading ini ga sesuai, porsi nya juga lebih sedikit dibandingkan gacoan lain.",3,6 bulan lalu
Unknown,Lina Melati,"Tempat nya nyaman, dan pelayanan nya bagus",5,9 bulan lalu
Unknown,Dede Nuraena,"Gacoan pling deket dr rumah,tempat makan luas ada 2 lantai,parkiran jga luas,akses jalan mudah,pastinya gacoan dmna pun sllu penuh",5,11 bulan lalu
Unknown,Yusioview,"Tempatnya nyaman, pelayanannya oke dan Parkiran Luas",5,8 bulan lalu
Unknown,Nurisa Ratura Febryani,Tempatnya beraih dan ga terlalu rame jadinga ngantri panjang. Me gacoannya walaupun level 1 puedesnya kerasa 👍🏻 …,5,5 bulan lalu
Unknown,Jaka Lobañ,najis banget tukang parkirnya padahal baru pertama beli disitu dimintain parkir 5k biasanya ditempat lain jga 3k paling mahal ga lagi deh beli disana,1,9 bulan lalu
Unknown,MUHAMAD BANNI ABDILAH,"Makan di tempat tapi mie nya adem, udah 3 kali Sama aja, padahal kondisi sepi, begitu juga dengan dimsum nya adem kecewa, mohon di kondisikan",3,setahun lalu
Unknown,Rahmawati Dwi Putri (ama),Setiap beli gacoan kembali 500nya ga pernah di kasih padahal sering beli kalo di hitung hitung itu 500nya bisa buat beli gacoan lg,1,4 bulan lalu
Unknown,Abdul Basit,"jorok,gelas nya kotor banget ga di cuci apa?",1,11 bulan lalu
Unknown,Lulu Latifah,Pelayanan bagus. Makanan pas dan mungkin akan kembali kesini lagi nanti,5,9 bulan lalu
Unknown,Febbii Trnn,Saya beli mi gacoan level 3 dpt pangsit goreng bekas gigitan orang parahhh,1,10 bulan lalu
Unknown,Gladis Salsabila Naura,"seruu bangettt, saya disurprisein temen temen disini, pelayanya juga sangat ramah sukaaa luvvvv",5,2 bulan lalu
Unknown,wavir Laela,"Pelayanan Noll!!!
Ga bisa bayar tunaiii
Ga ber attitude karyawannya
PARAHH",1,2 bulan lalu
Unknown,Depinn Argitaa,"masakan cepat selesai tidak sampai 10 menit , pegawai juga ramah senyum",5,3 bulan lalu
Unknown,Nanda Erlangga,"Service cepat, bisa duduk 24 jam",5,11 bulan lalu
Unknown,Nanda Adipradana,so far pelayanannya cukup baik dan area sekitar sangat bersih,5,4 bulan lalu
Unknown,Dicki Darmanto,"pelayanannya okee,tempatnya nyaman plus bersih banget",5,6 bulan lalu
Unknown,Reni Andini,"Makanannya enakkkk,
Layanannya superrrr ramahhh …",5,setahun lalu
Unknown,Izzatul Azam,Makanannya mantep trus pelayanannya cepet sama bersih,5,6 bulan lalu
Unknown,Novianti Nopay,pelayanan bagus dan tempatnya strategis dekat dr kerjaan,5,setahun lalu
Unknown,Dimas Bagus,"Tempatnya nyaman bgt, selain mienya udang gacoan sama es teklek jg fav aku bgt. Worth to buy guys!",5,10 bulan lalu
Unknown,Achmad muaz fariz,"pelayanan nya cepett bangettt, bersih, okee banget dehh",5,2 bulan lalu
Unknown,shinta citra,"tempatnya nyaman, makanan nya juga enak, pelayanannya baguss",5,5 bulan lalu
Unknown,Gorden ayana,Pelayanan nya sangat cepat. Ga harus ngantri lama.,5,sebulan lalu
Unknown,Masayu Syifa Az Zahra Adian,"pelayanannya ramah bangett, tempatnya juga enak",5,2 bulan lalu
Unknown,Fatih Rizki Akbar,pelayanan ramah murah senyum dan penyajian makanan nya sangat bagus,5,5 bulan lalu
Unknown,Ahyaul Ahnafia S,"pelayanannya baguss, makanannya enakk, dan tempatnya bersihh!!!",5,3 bulan lalu
Unknown,Naura Aulia Rahma,"makanannya datangnya cepat, fasilitas nya bagus dan udang keju nya paling saya sukai😋 …",5,8 bulan lalu
Unknown,sofiaa febriyana,"Makanannya lumayan suasananya enk cuma pelayanananya kurang banget, makanan sudah 1 jam belum dateng juga. Harus kudu di samperin dulu , tlong sering” cek pemesanan nya melalui scan barcode ya . Terima ksih semoga kedepannya membaik",2,8 bulan lalu
Unknown,Keysan,"Pelayanan nya bagus, makanan nya enak, tidak mengecewakan, wort it",5,5 bulan lalu
Unknown,RYH Official,"sangat bagus, enak dan mantap, cepat pelayanannya",5,seminggu lalu
Unknown,Rifki Septian,Tempatnya enak cocok buat nongkrong malam²👍 …,5,8 bulan lalu
Unknown,Megi Melfiaa,Makanannya enak tempatnya nyamannn 😍😍😍 …,5,setahun lalu
Unknown,Putri Septiani,"kurang bagus, pelayanan karyawannya juga jutek, piring nya kotor dan berminyak parah",1,8 bulan lalu
Unknown,Delia Syabani fajrin,"Tempat bersih,pelayan baik(Cel Teguh)",5,setahun lalu
Unknown,Dhietta Karyanti,Disini lbh enak t4 nya g terlalu antri pelayanan nya jg cepat,5,2 bulan lalu
Unknown,Hanna Putri,"Tempatnya cukup nyaman, rame juga tapi pelayanannya tetap oke",5,2 bulan lalu
Unknown,Lois Bunga,"Pesen apa dikasihnya apa, staff pelayanan buruk dan malas",1,setahun lalu
Unknown,Diana Dwi Kusuma,"Tempatnya bersih, makanan cepat tersaji, pelayanan bagus, cuma makanan agak dingin",5,setahun lalu
Unknown,Ery Wildan11,makanan enak pelayanan nya sangat ramah,5,2 bulan lalu
Unknown,Megga Ga,"Makanan yang enak tempat nyaman
Minuman nya nyegerin ,dan menu lengkap
Sangat bagus sekali view-nya …",5,Diedit 6 bulan lalu
Unknown,chory kurniawan,"Pelayanan nya cepat ga perlu nunggu lama bisa order langsung di meja via QR jadi gampang banget pesen makanannya ,, semoga selalu konsisten tim gacoan kelapa gading",5,11 bulan lalu
Unknown,Rossy Destrian,"Recomended banget, pelayanannya oke, menu murah, tempatnya juga luas
Pas banget buat yang mau santai2🤩 …",5,6 bulan lalu
Unknown,Troy Herman,Di gacoan kelapa gading boleh refeill udang keju,5,3 minggu lalu
Unknown,Fita Sari4,"Good service, pelayanan nya ramah², tempatnya nyaman.",5,2 bulan lalu
Unknown,angelioni puspitasari,"Top markotop
Tempat  ok banget
Makanan enak
Pelayanannya Oke...",5,5 bulan lalu
Unknown,monica anung,Pelayanan ramah” dan makanan enak,5,9 bulan lalu
Unknown,Cahaya Maulida,tempat nya nyaman pelayanan nya oke,5,3 bulan lalu
Unknown,Nurul Khasanah,"pelayanan nya cepat, makanannya enak cocok buat nongkrong",5,3 bulan lalu
Unknown,Rani Afri,Sangat enak dan murah tempat luas.. Tidak terlalu antri mantap pokonya.. Pelanggan ramah,5,setahun lalu
Unknown,Siti Aisyah,pelayanannya bagus makanannya enak,5,9 bulan lalu
Unknown,James Bolton,tempatnya bersih pelayanan nya ramah makanan nya mantap,5,6 bulan lalu
Unknown,malossy ananditha,tempat nya bagus dan pelayanan nya juga ramah,5,3 bulan lalu
Unknown,Satria Alingga,Suasananya sangat indah dan parkiran nya pun sangat rapih dan pelayanan nya juga baikk,5,3 bulan lalu
Unknown,Jenny Dorathea,Layanannya buruk bgt ga sengaja numpahin minuman minta tisu ga digubris.  Dikasih nomor ga diinfo kalo itu nomor meja juga wkwkwkw ini self service apa dilayanin si minuman ambil sendiri tp mienya dianterin lucu bgt pelayanannya . Saya …,1,9 bulan lalu
Unknown,ratna,enak makanannya dan cepat pelayanannya,5,7 bulan lalu
Unknown,Dhani Wardhana,masokkkk .. semoga ttp dijaga untuk kualitas tempat serta kebersihan makanan .. GOOD JOB,5,4 bulan lalu
Unknown,Rahmat Hidayat,tempatnya bersih pelayanannya ramah dan cepat,5,6 bulan lalu
Unknown,Ajij Zulhaya,Wah luas sih ini gacoan yang di kelapa gading,5,11 bulan lalu
Unknown,Kang Somay,Mienya enak. Tempatnya strategis. Pelayan cepat,5,setahun lalu
Unknown,33. Wildaniyah Ghaisani,"yummy banget seperti gacoan pada umumnya, ramah",5,6 bulan lalu
Unknown,Fajar Samosir,"Parkir luas, pelayanan cepat dan ramah, 24 jam mantab",5,4 bulan lalu
Unknown,Tongseng Tokek,"Pelayanan nya bagus, semuanya ramah, gerak nya cepat",4,setahun lalu
Unknown,anton sujarwo,"Mie gacoannya murah terus enak pedes nya pas ,bikin cepet kenyang enakkkkk",5,7 bulan lalu
Unknown,Astri simbolon,Tempatnya sangat nyaman dan makanannya sangat enak,5,5 bulan lalu
Unknown,kenzie.nnadira,makaan di restoo inii sangaatt reccomended banget!! nyaman tempatnya,5,7 bulan lalu
Unknown,Naufal Zaidan,makanan di tempat ini sangat enak dan harga sangat terjangkau dan pelayanan di sini sangat ramah dan sopan untuk pelayanannya,5,9 bulan lalu
Unknown,satriagutama,makanan enak pelayanan ramah,5,3 bulan lalu
Unknown,Abdul husein,Pelayanan yang cepat dan tempat yang bersih,5,7 bulan lalu
Unknown,DEWA PITER,"Enek rame pede,ya udah pokonya enak banget santai dan tidak pengap",5,8 bulan lalu
Unknown,Rhida Makara,"Lokasinya strategis, area parkir juga lumayan luas walaupun kalau lagi ramai pengunjung tetap aja susah cari tempat parkir... …",5,setahun lalu
Unknown,paramita guntur,"Akhirnya sdh buka jg yg dekat dari rumah. Krn tempatnya baru jadi masih enak, kipas nya adem poll walopun ada beberapa org yg merokok sehabis makan dimeja nya.
Pas sampe sini nggk keliatan antri krn yg dine in di kasih calling system dan kt …",2,setahun lalu
Unknown,Qreen ervianie,selalu suka sama udang kejuu rasanya enak pwolll,5,2 bulan lalu
Unknown,HerLinah ChuBBy,"Datang kesini jam5am. Pelayanan cepat.
Hanya rasa mie Gacoan'y terlalu banyak kecap",5,9 bulan lalu
Unknown,Juliyanti rizki liaaa,disini tempat nya nyaman dan pelayan nya ramah dan tidak sombong,5,3 bulan lalu
Unknown,Dava Bintang,"tempatnya nyaman, pelayannya ramah, makanan cepat sampai",5,setahun lalu
Unknown,Yuliana,"Tempatnya ok, pelayaanannya bagus",5,3 bulan lalu
Unknown,Andri Gandrell,"Makananya enak
Pelayanannya ramah",5,9 bulan lalu
Unknown,Katrina shofa,"pelayan nya baguss, makannya enakkk dan tempat nya juga nyamann",5,2 bulan lalu
Unknown,Fadhilsr 109,"makanannya enak walaupun rame tetap standar SOP karyawan nya,the best pokonya",5,Diedit 7 bulan lalu
Unknown,Muhajirin Saad,"makanannya enak, jam 2 dinihari kesini pelayanannya cepat",5,5 bulan lalu
Unknown,Nur waningsih,"makanannya enak murah , tempat bersih",5,7 bulan lalu
Unknown,Abi Manyu,"Pelayanannya ramah, makanannya enak",5,2 bulan lalu
Unknown,Muh Haikal Anam,"pelayanan cepet ,bersih , karyawan ramah².",5,setahun lalu
Unknown,Irfan Ardiansyah,Menyala wi PIC nya mantap ramah udah kaya temen tongkrongan sendiri,5,setahun lalu
Unknown,Yulia Purwanti Andretasinaga,"Makan gacoan dikelapa gading, tempatnya nyaman bersih pelayanannya juga ramah ramah.",5,7 bulan lalu
Unknown,Athif Naufal,"Pelayanan lama, udah ngantri dikit lagi tinggal mesen di kasir, diarahin online, dah pesen online langsung payment jg , makanan udah 40 menit belum dateng2 padahal kondisi gak ngantri banget dah gitu keliatan org datang terus tapi makanannya muncul duluan, kalau gak disamperin gak bakal dianter kayanya jg sampe subuh",1,8 bulan lalu
Unknown,Ishnie Winata,"Soal makannya sih oke, soal pelayanannya gak bnget.. Aplgi waiters nya jutek2..
Tidak disediakan tisue, pdhal ini tmpat mkan tpi gk ada tisue.. Area di larang merokok tapi masih bnyak yg ngrokok, dan dibiarkan saja.. Ditengah2 mnikmati mknn diminta buat kasih ulasan.. Kan kurang sopan,,, tolong di tingkatkan lagi..",3,11 bulan lalu
Unknown,ignatia evelyn,"Pelayanan cepat, tempatnya bersih",5,setahun lalu
Unknown,Vicky Iskandar,"Saya kerasa enak banget sampe udah kenyang, makasih yaa",5,2 bulan lalu
Unknown,Siti Mahmudah,"Tempatnya nyaman.. Pelayanan nya ramah, tempatnya rapi dan bersih.. Sukses untuk mie gacoan kelapa gading",5,6 bulan lalu
Unknown,Novia Safitri,"pelayanannya bagus, tempatnya bersih!!",5,3 bulan lalu
Unknown,bakakan borakin,enak banget pelayanan nya the best banget gilaakkkkk🔥🔥🔥🔥 …,5,5 bulan lalu
Unknown,khalfani aryana,Parkiran luas dan tempat makan nya luas oelayanan mantul gas lah pokeke pertahankan,5,5 bulan lalu
Unknown,Vasa Oka,"gacoan nya gajelas bgt coyyy, lama bgt scan gajelas lah dianter lama mna lgi puasa gacoan laen ga gni pdhal lgi sepi hadehhhh!!!!! kotor pula jorokkkk......",1,setahun lalu
Unknown,Ruth Putri Susiya,makanan dan pelayanannya oke!,5,sebulan lalu
Unknown,Delta Angnesia,Gua Udh pesen lewat qr padahal buat makan disitu gua dateng ramean ada 8 orang lah dan disitu gua minta kasirnya kasih kita bangku isi 6 nya 1 isi 2 juga 1 and pesenannya beda struk malah disuruh gabung (kalo rame gpp dah ini gk rame njir) …,1,setahun lalu
Unknown,Kartika Febriani,"tempatnya luas, nyaman, jadi ga perlu antri lama lama",5,3 bulan lalu
Unknown,m Hasim Ashari,Tempat nya bagus enak di liat banyak pelanggan dan rasa nya enak,5,9 bulan lalu
Unknown,siti sarifah,pelayanan nya bagus+ramah ramah bgt,5,3 bulan lalu
Unknown,Aida Rahmah Nurusyamsi,"pelayanan nya cepat,mie nya juga enk pokoknya good lah",5,3 bulan lalu
Unknown,Viaaaws,"Nunggu hampir sejam lebih, yg baru dateng malah diduluin. Pegawainya ditanya baik2 malah dicuekin, giliran konfirm ke dua kali malah pesenannya salah.",1,9 bulan lalu
Unknown,Aditya Nur Rochman,"Lantai atas panas bgt,mohon di perbanyak lagi untuk kipas anginnya",3,4 bulan lalu
Unknown,Karin Silviani02,"Seru sangat, bisa mam rame² bareng teman², harga terjangkau, maunya kasih bintang 10 ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐",5,8 bulan lalu
